0,2.2,2,,x (in G's),y (in G's),z (in G's)
,,,,-0.032394,-1.108444,0.036346
,,,,-0.092667,-0.807709,0.012283
,,,,-0.017776,-0.827698,-0.021835
,,,,-0.050308,-0.910141,-0.063385
,,,,-0.038315,-0.908447,-0.075378
,,,,-0.046753,-0.922424,-0.101151
,,,,-0.045486,-0.988785,-0.084091
,,,,-0.07605,-1.054138,-0.121841
,,,,-0.12294,-1.122849,-0.140121
,,,,-0.161179,-1.152969,-0.121323
,,,,-0.144653,-1.384827,-0.05275
,,,,-0.27359,-1.069946,0.000687
,,,,-0.25325,-0.740173,0.104919
,,,,-0.253281,-0.977386,0.011154
,,,,-0.208801,-0.943222,0.006439
,,,,-0.227844,-0.820953,-0.027267
,,,,-0.171341,-0.860886,-0.037827
,,,,-0.240341,-0.904846,-0.082962
,,,,-0.243774,-0.920822,-0.098007
,,,,-0.195419,-0.916763,-0.121384
,,,,-0.188843,-0.918472,-0.13475
,,,,-0.192642,-0.9953,-0.157257
,,,,-0.201721,-1.113129,-0.186951
,,,,-0.164856,-1.113556,-0.156342
,,,,-0.144165,-1.286057,-0.105072
,,,,-0.096451,-1.04451,-0.037796
,,,,-0.077362,-0.909576,0.029114
,,,,-0.034988,-1.090256,0.004837
,,,,-0.084045,-0.948364,-0.018478
,,,,-0.036484,-0.843857,-0.04657
,,,,-0.046371,-0.891739,-0.02626
,,,,-0.054993,-0.890472,-0.040695
,,,,-0.043808,-0.902512,-0.048019
,,,,-0.047455,-0.961319,-0.084183
,,,,-0.063522,-1.027466,-0.087006
,,,,-0.099289,-1.066986,-0.105347
,,,,-0.169601,-1.173294,-0.173615
,,,,-0.166229,-1.218369,-0.031509
,,,,-0.171356,-1.336838,-0.046371
,,,,-0.319977,-0.897964,0.073212
,,,,-0.26622,-0.839233,0.101227
,,,,-0.313461,-0.872955,0.015823
,,,,-0.301224,-0.843658,0.013229
,,,,-0.245041,-0.833984,-0.005936
,,,,-0.21608,-0.871307,-0.042679
,,,,-0.257065,-0.917892,-0.071442
,,,,-0.24147,-0.932648,-0.118347
,,,,-0.206833,-0.92749,-0.134277
,,,,-0.240768,-0.917923,-0.148911
,,,,-0.198135,-1.011688,-0.143036
,,,,-0.206345,-1.05011,-0.140015
,,,,-0.174835,-1.134537,-0.16188
,,,,-0.1427,-1.252411,-0.06926
,,,,-0.015625,-1.205093,-0.089233
,,,,-0.034531,-0.767151,0.151932
,,,,0.010956,-1.051163,0.02565
,,,,-0.04805,-1.043961,-0.011963
,,,,-0.096939,-0.792938,-0.042038
,,,,-0.024475,-0.854584,-0.054535
,,,,-0.036377,-0.943085,-0.079178
,,,,-0.027084,-0.915375,-0.081451
,,,,-0.026932,-0.973526,-0.104614
,,,,-0.06456,-0.989044,-0.093124
,,,,-0.092712,-1.046051,-0.091522
,,,,-0.11467,-1.174652,-0.149002
,,,,-0.163879,-1.26442,-0.071793
,,,,-0.151138,-1.356064,-0.046799
,,,,-0.288315,-0.908401,0.064911
,,,,-0.252823,-0.810013,0.093063
,,,,-0.250443,-0.906891,0.052475
,,,,-0.209305,-0.925995,0.038528
,,,,-0.229752,-0.862503,0.01532
,,,,-0.19101,-0.891647,-0.011322
,,,,-0.256409,-0.894928,-0.045959
,,,,-0.254456,-0.907181,-0.044769
,,,,-0.241333,-0.930786,-0.103622
,,,,-0.198303,-0.931335,-0.10849
,,,,-0.198029,-0.968079,-0.093262
,,,,-0.218903,-1.049973,-0.102463
,,,,-0.22084,-1.136627,-0.100204
,,,,-0.182495,-1.233292,-0.005219
,,,,-0.011902,-1.317261,0.021729
,,,,-0.090225,-0.797943,0.151886
,,,,-0.016281,-0.967728,0.080505
,,,,-0.043823,-0.954025,-0.000641
,,,,-0.091614,-0.810776,0.012985
,,,,-0.047073,-0.930084,-0.020645
,,,,-0.073196,-0.9617,-0.062454
,,,,-0.035477,-0.908112,-0.043396
,,,,-0.027191,-0.893204,-0.072083
,,,,-0.037247,-0.94722,-0.030869
,,,,-0.114578,-1.117294,-0.118362
,,,,-0.13591,-1.158493,-0.089966
,,,,-0.112,-1.170578,-0.061218
,,,,-0.058792,-1.342819,-0.013138
,,,,-0.218781,-0.998352,0.014465
,,,,-0.220261,-0.808334,0.149689
,,,,-0.272522,-1.013748,0.021988
,,,,-0.207962,-0.921509,-0.017838
,,,,-0.169479,-0.788986,0.010071
,,,,-0.136597,-0.834595,-0.031311
,,,,-0.20755,-0.855209,-0.027557
,,,,-0.247726,-0.935379,-0.082565
,,,,-0.219238,-0.961227,-0.082474
,,,,-0.205353,-0.954605,-0.08989
,,,,-0.178696,-1.068237,-0.08522
,,,,-0.205933,-1.126282,-0.203262
,,,,-0.133453,-1.148346,-0.021942
,,,,-0.046097,-1.32132,-0.083481
,,,,-0.010757,-0.909027,0.112503
,,,,-0.019592,-1.106552,0.03363
,,,,-0.067215,-0.942291,0.000992
,,,,-0.0177,-0.790756,-0.019028
,,,,-0.016937,-0.909195,-0.023056
,,,,-0.019119,-0.90097,-0.05632
,,,,-0.017029,-0.901611,-0.056152
,,,,-0.017685,-0.962357,-0.050232
,,,,-0.107483,-1.035309,-0.091461
,,,,-0.105972,-1.098282,-0.0802
,,,,-0.166122,-1.154495,-0.093491
,,,,-0.177094,-1.288239,0.012558
,,,,-0.180283,-1.236694,-0.032043
,,,,-0.264145,-0.868011,0.103302
,,,,-0.220154,-0.774994,0.062317
,,,,-0.238831,-0.943619,0.014435
,,,,-0.225555,-0.888947,0.012756
,,,,-0.233963,-0.840469,-0.011139
,,,,-0.231277,-0.87413,-0.051086
,,,,-0.242157,-0.896194,-0.075974
,,,,-0.215668,-0.926758,-0.103333
,,,,-0.197327,-0.909225,-0.087326
,,,,-0.190933,-0.993164,-0.130371
,,,,-0.174698,-1.012878,-0.075546
,,,,-0.191956,-1.102783,-0.152832
,,,,-0.187454,-1.071655,-0.050522
,,,,-0.175842,-1.366013,-0.071686
,,,,0.022415,-1.09642,0.105087
,,,,-0.015564,-0.99295,0.027847
,,,,-0.032516,-1.064163,0.005356
,,,,-0.080841,-0.730911,-0.002655
,,,,-0.01651,-0.805878,-0.018768
,,,,-0.023788,-0.972229,-0.035858
,,,,-0.040329,-0.970154,-0.060181
,,,,-0.028336,-0.970474,-0.058121
,,,,-0.036484,-1.005066,-0.074387
,,,,-0.07515,-0.962967,-0.05957
,,,,-0.06958,-1.063843,-0.055038
,,,,-0.132324,-1.176392,-0.087708
,,,,-0.160233,-1.227676,0.004745
,,,,-0.15567,-1.257782,0.016739
,,,,-0.292542,-0.8694,0.056717
,,,,-0.245987,-0.779434,0.103485
,,,,-0.286758,-0.895187,0.067825
,,,,-0.258438,-0.926895,0.046982
,,,,-0.255096,-0.856064,0.0121
,,,,-0.251404,-0.862671,-0.029648
,,,,-0.272217,-0.880264,-0.046616
,,,,-0.243073,-0.924026,-0.075836
,,,,-0.229218,-0.957611,-0.101852
,,,,-0.228378,-0.943253,-0.123093
,,,,-0.200974,-0.971741,-0.114655
,,,,-0.221786,-1.053223,-0.160858
,,,,-0.201645,-1.155014,-0.125046
,,,,-0.255264,-1.302475,-0.011688
,,,,-0.070419,-1.148407,-0.010513
,,,,-0.036758,-0.796906,0.145493
,,,,-0.011154,-0.994202,0.055206
,,,,-0.06868,-0.974838,-0.012772
,,,,-0.102875,-0.822037,-0.0009
,,,,-0.044846,-0.895676,-0.046478
,,,,-0.038651,-0.949173,-0.058411
,,,,-0.060226,-0.937576,-0.073242
,,,,-0.056671,-0.914032,-0.084747
,,,,-0.05014,-0.970398,-0.057175
,,,,-0.10994,-1.10791,-0.091339
,,,,-0.169647,-1.13739,-0.097809
,,,,-0.20784,-1.199249,-0.008286
,,,,-0.17897,-1.444824,-0.076889
,,,,-0.282715,-0.786499,0.10463
,,,,-0.207642,-0.896255,0.006516
,,,,-0.189621,-0.985916,-0.007385
,,,,-0.19046,-0.838043,-0.001038
,,,,-0.176025,-0.83519,-0.04155
,,,,-0.229126,-0.871841,-0.074524
,,,,-0.246292,-0.856689,-0.060516
,,,,-0.23381,-0.896835,-0.149094
,,,,-0.204117,-0.937683,-0.134598
,,,,-0.15834,-1.030746,-0.123886
,,,,-0.170349,-1.059814,-0.117599
,,,,-0.200394,-1.20784,-0.105209
,,,,-0.127701,-1.347488,-0.074875
,,,,-0.064865,-1.060654,0.006378
,,,,-0.002197,-0.884232,0.073853
,,,,0.014282,-1.012421,0.04628
,,,,-0.059143,-0.921494,0.018936
,,,,-0.021729,-0.809097,-0.030991
,,,,-0.025452,-0.873596,0.010071
,,,,-0.047302,-0.916733,-0.065475
,,,,-0.044037,-0.953323,-0.050949
,,,,-0.036026,-1.000031,-0.030167
,,,,-0.051361,-1.02681,-0.033066
,,,,-0.128036,-1.13649,-0.118454
,,,,-0.207962,-1.216187,0.031586
,,,,-0.165512,-1.479767,-0.000076
,,,,-0.340973,-0.853943,0.126724
,,,,-0.269165,-0.816956,0.116226
,,,,-0.247437,-0.938065,0.028488
,,,,-0.237915,-0.801956,0.03772
,,,,-0.224625,-0.801147,0.02774
,,,,-0.238449,-0.884796,-0.042633
,,,,-0.254395,-0.889542,-0.042892
,,,,-0.228851,-0.925201,-0.065582
,,,,-0.208344,-0.916183,-0.093246
,,,,-0.205948,-0.99826,-0.098633
,,,,-0.203018,-1.092133,-0.094025
,,,,-0.227951,-1.063156,-0.145279
,,,,-0.160828,-1.183685,-0.003906
,,,,0.026642,-1.236588,0.020279
,,,,-0.012085,-0.928314,0.073685
,,,,-0.016617,-1.138901,0.017609
,,,,-0.108475,-0.881271,-0.03334
,,,,-0.057663,-0.751663,-0.033829
,,,,-0.029617,-0.89621,-0.050537
,,,,-0.027542,-0.959045,-0.073288
,,,,-0.023605,-0.924561,-0.072342
,,,,-0.042206,-0.926086,-0.094177
,,,,-0.058182,-1.009476,-0.103699
,,,,-0.120911,-1.083557,-0.085495
,,,,-0.172607,-1.175751,-0.136383
,,,,-0.150482,-1.284592,-0.045044
,,,,-0.122925,-1.264145,-0.051331
,,,,-0.248352,-0.756729,0.08638
,,,,-0.246017,-0.902802,0.020538
,,,,-0.217087,-0.979675,0.018631
,,,,-0.195633,-0.859177,-0.001724
,,,,-0.187378,-0.845428,-0.039627
,,,,-0.188721,-0.897598,-0.086044
,,,,-0.238937,-0.903564,-0.096695
,,,,-0.199585,-0.90535,-0.111115
,,,,-0.195602,-0.930634,-0.123138
,,,,-0.195724,-0.982147,-0.119095
,,,,-0.215729,-1.018112,-0.088852
,,,,-0.229813,-1.123367,-0.176254
,,,,-0.173798,-1.164032,-0.090927
,,,,-0.082153,-1.391388,-0.185898
,,,,-0.042648,-0.870407,0.120651
,,,,-0.017166,-1.033188,0.041229
,,,,-0.048584,-1.045776,-0.003632
,,,,-0.054443,-0.757767,-0.003891
,,,,-0.028793,-0.842896,-0.032028
,,,,-0.030151,-0.918076,-0.048843
,,,,-0.040268,-0.960953,-0.06134
,,,,-0.066116,-0.953995,-0.082642
,,,,-0.049942,-0.999008,-0.044861
,,,,-0.096542,-1.133514,-0.091034
,,,,-0.185928,-1.198975,-0.103058
,,,,-0.193802,-1.267105,-0.04007
,,,,-0.14975,-1.197311,-0.01207
,,,,-0.27977,-0.809097,0.106232
,,,,-0.302094,-0.892105,0.063919
,,,,-0.295242,-0.984436,0.006058
,,,,-0.260391,-0.814758,-0.007599
,,,,-0.194199,-0.796143,-0.039948
,,,,-0.19931,-0.893478,-0.065811
,,,,-0.240128,-0.898407,-0.100327
,,,,-0.231232,-0.891388,-0.106293
,,,,-0.204514,-0.910782,-0.114258
,,,,-0.210556,-1.0215,-0.142776
,,,,-0.225967,-1.096497,-0.105606
,,,,-0.260757,-1.133286,-0.141205
,,,,-0.21109,-1.284393,-0.002518
,,,,-0.018448,-1.164917,-0.008881
,,,,0.010986,-0.864212,0.092697
,,,,0.008926,-1.102646,0.005096
,,,,-0.070297,-0.839249,-0.006042
,,,,-0.037628,-0.767105,-0.023468
,,,,-0.057678,-0.889999,-0.01828
,,,,0.007263,-0.98613,-0.080109
,,,,-0.029877,-0.915726,-0.075882
,,,,-0.022385,-0.968002,-0.083527
,,,,-0.057465,-1.00264,-0.101166
,,,,-0.118835,-1.134933,-0.076279
,,,,-0.19812,-1.247635,-0.119781
,,,,-0.168869,-1.340012,0.02298
,,,,-0.182556,-1.141617,0.038071
,,,,-0.183823,-0.735657,0.172882
,,,,-0.227356,-0.925522,0.028427
,,,,-0.206635,-0.926666,0.002945
,,,,-0.201843,-0.809875,-0.015289
,,,,-0.156876,-0.824341,-0.040207
,,,,-0.197189,-0.905441,-0.095306
,,,,-0.248169,-0.908813,-0.099228
,,,,-0.214249,-0.933899,-0.081345
,,,,-0.193634,-0.970795,-0.122131
,,,,-0.167542,-1.090942,-0.08168
,,,,-0.219971,-1.133759,-0.157471
,,,,-0.209122,-1.084,-0.081223
,,,,-0.132874,-1.374481,-0.096466
,,,,0.030228,-0.957764,0.139648
,,,,-0.000458,-1.008453,0.042755
,,,,-0.046112,-1.029297,0.007324
,,,,-0.059525,-0.711548,-0.011414
,,,,0.004333,-0.849167,-0.031815
,,,,-0.014755,-0.94841,-0.055801
,,,,-0.015839,-0.916626,-0.070587
,,,,-0.041565,-0.943954,-0.096237
,,,,-0.048584,-1.015823,-0.075516
,,,,-0.087646,-1.112,-0.121475
,,,,-0.166916,-1.175934,-0.157104
,,,,-0.221832,-1.218658,-0.059937
,,,,-0.11058,-1.343857,-0.053452
,,,,-0.254364,-0.734543,0.123032
,,,,-0.223618,-0.925766,0.053375
,,,,-0.223907,-0.945908,0.003006
,,,,-0.1866,-0.816635,0.009247
,,,,-0.175598,-0.866714,-0.025787
,,,,-0.220612,-0.918137,-0.079926
,,,,-0.243011,-0.881363,-0.085754
,,,,-0.205048,-0.919968,-0.099869
,,,,-0.166656,-0.927582,-0.10498
,,,,-0.178665,-1.003723,-0.118683
,,,,-0.213318,-1.111725,-0.16391
,,,,-0.20639,-1.121231,-0.101303
,,,,-0.146469,-1.336426,0.004776
,,,,-0.007599,-1.084763,0.031067
,,,,0.030457,-0.99823,0.020676
,,,,-0.033173,-1.090897,0.021042
,,,,-0.047012,-0.794464,-0.016388
,,,,-0.00206,-0.782272,-0.03215
,,,,-0.016876,-0.903931,-0.065292
,,,,-0.019089,-0.931061,-0.086975
,,,,-0.045242,-0.945129,-0.086426
,,,,-0.045395,-0.997635,-0.084045
,,,,-0.099258,-1.041855,-0.112595
,,,,-0.136841,-1.181107,-0.094299
,,,,-0.167328,-1.260117,-0.08992
,,,,-0.146027,-1.282822,-0.010986
,,,,-0.206436,-0.91188,0.093719
,,,,-0.209686,-0.86438,0.127686
,,,,-0.286606,-0.936661,0.075729
,,,,-0.225296,-0.917679,0.004684
,,,,-0.181213,-0.818848,0.004929
,,,,-0.175003,-0.843796,-0.029388
,,,,-0.233887,-0.878204,-0.064926
,,,,-0.231674,-0.92717,-0.087784
,,,,-0.194016,-0.917053,-0.094147
,,,,-0.218811,-0.978561,-0.101639
,,,,-0.210693,-1.109467,-0.070786
,,,,-0.262482,-1.129959,-0.104141
,,,,-0.096542,-1.372086,-0.057434
,,,,-0.049728,-1.05162,0.058517
,,,,0.037308,-0.990326,0.062073
,,,,-0.02063,-1.0802,-0.004456
,,,,-0.034637,-0.814758,-0.010376
,,,,-0.009186,-0.756729,-0.027542
,,,,-0.030914,-0.896576,-0.058548
,,,,-0.018723,-0.932358,-0.070663
,,,,-0.028046,-0.936081,-0.093201
,,,,-0.029007,-0.980972,-0.069092
,,,,-0.067825,-1.06517,-0.119247
,,,,-0.11438,-1.135056,-0.101501
,,,,-0.155045,-1.195877,-0.115433
,,,,-0.155487,-1.408478,-0.03537
,,,,-0.288849,-0.969543,0.039154
,,,,-0.228271,-0.811356,0.117065
,,,,-0.233673,-1.006332,0.016663
,,,,-0.227936,-0.859131,-0.01265
,,,,-0.204559,-0.783035,-0.03389
,,,,-0.202255,-0.883621,-0.066452
,,,,-0.237274,-0.903946,-0.092346
,,,,-0.218658,-0.918243,-0.090225
,,,,-0.201996,-0.94104,-0.12027
,,,,-0.183563,-0.940582,-0.132797
,,,,-0.182602,-1.044708,-0.117386
,,,,-0.237427,-1.13382,-0.18248
,,,,-0.157806,-1.091812,-0.090164
,,,,-0.161026,-1.381912,-0.064026
,,,,-0.021729,-0.954361,0.099167
,,,,-0.042572,-1.101318,0.011703
,,,,-0.107666,-1.02887,-0.020584
,,,,-0.100342,-0.715652,-0.020935
,,,,-0.024933,-0.831543,-0.050461
,,,,-0.054031,-0.955994,-0.072983
,,,,-0.063461,-0.930038,-0.091599
,,,,-0.05452,-0.929794,-0.098938
,,,,-0.107361,-0.949066,-0.085602
,,,,-0.097092,-1.074249,-0.081833
,,,,-0.172821,-1.118317,-0.170563
,,,,-0.169083,-1.120392,-0.075333
,,,,-0.146805,-1.458878,-0.078506
,,,,-0.281006,-0.957779,0.030609
,,,,-0.248062,-0.728973,0.073914
,,,,-0.222641,-1.052246,-0.009781
,,,,-0.159149,-0.883331,-0.03595
,,,,-0.186447,-0.814529,-0.024536
,,,,-0.182922,-0.89856,-0.079071
,,,,-0.232864,-0.899506,-0.090454
,,,,-0.248993,-0.90332,-0.107025
,,,,-0.213699,-0.925049,-0.11377
,,,,-0.191528,-0.971878,-0.139023
,,,,-0.222473,-1.069336,-0.152557
,,,,-0.227951,-1.107513,-0.193893
,,,,-0.170685,-1.110809,-0.128586
,,,,-0.112411,-1.38707,-0.116928
,,,,-0.031296,-0.925903,0.044876
,,,,0.01178,-1.013092,0.003311
,,,,-0.060532,-1.030472,-0.007126
,,,,-0.07576,-0.809464,-0.043793
,,,,-0.015488,-0.838181,-0.075882
,,,,-0.064453,-0.958557,-0.083939
,,,,-0.037674,-0.948746,-0.08873
,,,,-0.017715,-0.900803,-0.091949
,,,,-0.037277,-0.951675,-0.0923
,,,,-0.089401,-1.043976,-0.140945
,,,,-0.145554,-1.059631,-0.171555
,,,,-0.149109,-1.14798,-0.139481
,,,,-0.160049,-1.268692,-0.10347
,,,,-0.266525,-1.161041,-0.011597
,,,,-0.237747,-0.763687,0.092758
,,,,-0.263428,-1.03096,-0.005142
,,,,-0.211609,-0.920547,-0.047516
,,,,-0.175201,-0.785843,-0.023758
,,,,-0.168686,-0.832382,-0.078217
,,,,-0.221909,-0.888443,-0.081802
,,,,-0.251297,-0.92485,-0.092819
,,,,-0.222687,-0.94751,-0.118484
,,,,-0.215027,-0.932587,-0.129089
,,,,-0.208267,-1.0392,-0.124634
,,,,-0.232544,-1.08905,-0.170456
,,,,-0.185623,-1.070831,-0.116013
,,,,-0.18541,-1.397217,-0.164291
,,,,-0.005234,-1.046127,0.016434
,,,,-0.017303,-0.969879,0.016754
,,,,-0.080017,-0.999619,-0.007797
,,,,-0.049194,-0.807526,-0.020752
,,,,-0.022186,-0.873993,-0.058273
,,,,-0.053009,-0.973694,-0.068802
,,,,-0.032227,-0.932281,-0.089767
,,,,-0.035019,-0.90062,-0.107849
,,,,-0.047012,-0.95108,-0.099472
,,,,-0.103394,-1.030869,-0.126968
,,,,-0.137985,-1.044861,-0.137146
,,,,-0.164322,-1.078827,-0.124008
,,,,-0.216431,-1.324631,-0.061752
,,,,-0.245605,-1.172195,-0.031097
,,,,-0.220596,-0.74794,0.053024
,,,,-0.271194,-1.012329,-0.000809
,,,,-0.214172,-0.935623,-0.029327
,,,,-0.196182,-0.774597,-0.014008
,,,,-0.214783,-0.862961,-0.039124
,,,,-0.240494,-0.898407,-0.070099
,,,,-0.25296,-0.946579,-0.078979
,,,,-0.25296,-0.923248,-0.101929
,,,,-0.210159,-0.943573,-0.116959
,,,,-0.225525,-0.992416,-0.134659
,,,,-0.194473,-1.084671,-0.180328
,,,,-0.192917,-1.115082,-0.128662
,,,,-0.20015,-1.339417,-0.103683
,,,,-0.058182,-1.09462,-0.013062
,,,,-0.019104,-0.854126,0.06929
,,,,0.02182,-1.038055,0.03154
,,,,-0.032959,-0.95816,-0.019073
,,,,-0.048599,-0.797409,-0.024628
,,,,-0.018356,-0.893631,-0.027756
,,,,-0.014923,-1.006805,-0.064758
,,,,-0.017654,-0.951706,-0.036057
,,,,-0.047607,-0.951645,-0.110229
,,,,-0.061569,-0.938904,-0.108948
,,,,-0.07756,-1.007736,-0.112381
,,,,-0.152557,-1.055115,-0.142227
,,,,-0.185715,-1.111496,-0.126678
,,,,-0.156067,-1.136627,-0.035278
,,,,-0.15242,-1.301315,-0.030594
,,,,-0.254364,-0.84317,0.05513
,,,,-0.281479,-0.963348,0.021317
,,,,-0.266571,-1.029434,0.015472
,,,,-0.191818,-0.844345,-0.003937
,,,,-0.154404,-0.784119,0.001511
,,,,-0.210983,-0.871643,-0.070343
,,,,-0.26712,-0.918686,-0.069992
,,,,-0.258484,-0.952347,-0.063644
,,,,-0.21196,-0.924347,-0.109512
,,,,-0.185806,-0.982773,-0.121536
,,,,-0.190369,-1.044876,-0.128906
,,,,-0.191864,-1.075653,-0.175247
,,,,-0.162918,-1.03598,-0.113495
,,,,-0.231857,-1.241989,-0.036926
,,,,-0.018494,-1.116806,0.068207
,,,,-0.028732,-0.966171,0.030594
,,,,-0.057526,-1.144638,0.023819
,,,,-0.133957,-0.802139,-0.036438
,,,,-0.026901,-0.777725,-0.009827
,,,,-0.07811,-0.942673,-0.051773
,,,,-0.051208,-0.996979,-0.060242
,,,,-0.064774,-0.961823,-0.104599
,,,,-0.083557,-0.98111,-0.121078
,,,,-0.116562,-0.982391,-0.126038
,,,,-0.159012,-1.013641,-0.112991
,,,,-0.185181,-1.087982,-0.127914
,,,,-0.165894,-1.010208,-0.09668
,,,,-0.166183,-1.26828,-0.006577
,,,,-0.316025,-1.171448,-0.044815
,,,,-0.213455,-0.761169,0.121597
,,,,-0.225769,-0.970718,0.032089
,,,,-0.2108,-1.000031,-0.013779
,,,,-0.214417,-0.850128,0.021042
,,,,-0.162888,-0.831131,-0.026703
,,,,-0.246124,-0.952698,-0.053528
,,,,-0.273636,-0.958771,-0.051666
,,,,-0.22847,-0.936356,-0.090027
,,,,-0.182709,-0.900726,-0.089584
,,,,-0.193604,-0.933838,-0.109695
,,,,-0.209106,-0.987061,-0.118576
,,,,-0.189026,-1.087662,-0.169327
,,,,-0.16481,-1.077469,-0.120316
,,,,-0.213898,-1.141129,0.012161
,,,,-0.073441,-1.195389,-0.071014
,,,,-0.091705,-0.777008,0.086929
,,,,-0.018494,-1.026016,0.023758
,,,,-0.112045,-1.104523,-0.015701
,,,,-0.141586,-0.847946,-0.022354
,,,,-0.054077,-0.851028,-0.036545
,,,,-0.08876,-0.947693,-0.056946
,,,,-0.107803,-0.980392,-0.043976
,,,,-0.106796,-0.983932,-0.047821
,,,,-0.095535,-0.976349,-0.071915
,,,,-0.09433,-0.980438,-0.087982
,,,,-0.101959,-0.966934,-0.079819
,,,,-0.152191,-1.049118,-0.105347
,,,,-0.163208,-0.962555,-0.076553
,,,,-0.138489,-1.269012,0.013535
,,,,-0.293777,-1.248444,-0.022614
,,,,-0.229645,-0.801331,0.13913
,,,,-0.276077,-0.977692,0.021652
,,,,-0.27153,-1.005508,0.00856
,,,,-0.268753,-0.900803,-0.034912
,,,,-0.183609,-0.807129,-0.043472
,,,,-0.287582,-0.89859,-0.037079
,,,,-0.293594,-0.956207,-0.047028
,,,,-0.284805,-0.92099,-0.064133
,,,,-0.214432,-0.924805,-0.118042
,,,,-0.182129,-0.96312,-0.104156
,,,,-0.134155,-0.970169,-0.060669
,,,,-0.173553,-1.04747,-0.098312
,,,,-0.201324,-1.10083,-0.0811
,,,,-0.137894,-1.239014,-0.147995
,,,,0.010483,-1.002441,-0.002853
,,,,0.115723,-0.984985,0.097336
,,,,0.033295,-1.106628,0.033005
,,,,0.02533,-0.934021,0.042084
,,,,0.048019,-0.773132,0.039825
,,,,0.132263,-0.963272,0.066055
,,,,0.134216,-1.104782,0.078751
,,,,0.077988,-1.055801,0.029678
,,,,0.055649,-0.955994,0.004471
,,,,0.106934,-0.951233,0.02916
,,,,0.037796,-0.988449,-0.031128
,,,,-0.013596,-1.037003,-0.076523
,,,,-0.03627,-1.147827,-0.099945
,,,,-0.08017,-1.207169,-0.064529
,,,,-0.130447,-1.079132,-0.059143
,,,,-0.141266,-0.766541,0.003571
,,,,-0.219711,-0.83107,0.043381
,,,,-0.252792,-1.043152,-0.014252
,,,,-0.244476,-1.10083,-0.059555
,,,,-0.206192,-0.898544,-0.040298
,,,,-0.127029,-0.91069,-0.082443
,,,,-0.136688,-0.931122,-0.059464
,,,,-0.179214,-0.942154,-0.097687
,,,,-0.162125,-0.964935,-0.094177
,,,,-0.165161,-0.947617,-0.124161
,,,,-0.16246,-0.928513,-0.099136
,,,,-0.169052,-0.966354,-0.115143
,,,,-0.192139,-1.058029,-0.122971
,,,,-0.141434,-1.111603,-0.15036
,,,,-0.190231,-1.074127,-0.10849
,,,,0.000351,-1.410812,-0.14801
,,,,0.001419,-0.897324,0.171249
,,,,-0.044037,-1.120789,0.023926
,,,,-0.016418,-1.046722,0.017578
,,,,-0.038147,-0.730499,-0.031754
,,,,0.006363,-0.829224,-0.029022
,,,,0.008301,-1.002884,-0.037033
,,,,0.009293,-0.978516,-0.058426
,,,,-0.011093,-0.97934,-0.084518
,,,,-0.030579,-0.979904,-0.095856
,,,,-0.038376,-1.045273,-0.119415
,,,,-0.097855,-1.080811,-0.132812
,,,,-0.143478,-1.192703,-0.115479
,,,,-0.055679,-1.407394,-0.097061
,,,,-0.216919,-0.904861,0.000397
,,,,-0.165909,-0.919739,0.072693
,,,,-0.228882,-0.978271,0.041336
,,,,-0.214386,-0.904114,-0.006836
,,,,-0.15596,-0.852814,-0.02179
,,,,-0.123703,-0.86058,-0.05011
,,,,-0.155701,-0.945557,-0.063065
,,,,-0.176971,-0.945099,-0.074188
,,,,-0.180374,-0.975845,-0.090881
,,,,-0.151123,-0.939087,-0.097733
,,,,-0.148407,-0.97522,-0.091156
,,,,-0.150665,-1.02092,-0.106476
,,,,-0.146942,-1.074356,-0.113174
,,,,-0.107742,-1.086884,-0.07225
,,,,-0.114014,-1.311188,-0.068115
,,,,0.105499,-1.166809,0.017807
,,,,0.101044,-0.888336,0.096786
,,,,0.078445,-0.938293,0.034286
,,,,0.067154,-0.986908,0.007645
,,,,0.086975,-0.890015,-0.021408
,,,,0.119476,-0.906616,-0.034805
,,,,0.106598,-0.958099,-0.048782
,,,,0.111374,-0.984726,-0.050339
,,,,0.103012,-0.925751,-0.05423
,,,,0.0746,-1.00502,-0.083176
,,,,-0.008621,-1.038086,-0.098083
,,,,-0.024841,-1.084549,-0.129913
,,,,-0.058853,-1.063385,-0.099182
,,,,-0.014191,-1.075531,-0.122955
,,,,0.006729,-1.26503,-0.139069
,,,,-0.105453,-0.87529,-0.021317
,,,,-0.067917,-0.925461,0.031494
,,,,-0.099625,-1.090317,-0.013275
,,,,-0.140884,-1.052887,-0.048203
,,,,-0.140381,-0.862335,-0.033432
,,,,-0.092926,-0.896225,-0.075592
,,,,-0.123413,-0.934616,-0.068787
,,,,-0.155289,-0.9785,-0.098648
,,,,-0.165161,-0.932251,-0.066895
,,,,-0.171783,-0.950058,-0.075882
,,,,-0.160889,-0.982559,-0.067444
,,,,-0.150009,-1.000305,-0.061951
,,,,-0.17215,-1.062332,-0.110489
,,,,-0.160461,-1.113525,-0.082596
,,,,-0.181046,-1.181747,-0.076828
,,,,-0.071121,-1.182114,-0.108017
,,,,-0.142075,-0.949692,-0.022568
,,,,0.077881,-1.083542,0.04274
,,,,0.133499,-0.846436,0.064346
,,,,0.129761,-0.89357,0.021393
,,,,0.088699,-1.005051,-0.026077
,,,,0.049133,-0.871948,-0.019135
,,,,0.0923,-0.938339,-0.018951
,,,,0.099365,-1.052322,-0.039001
